OID_,CID,POINT_X,POINT_Y,weight
2753,10,13377261.145399998873472,4292688.175499998033047,2753.000000000000000
2754,10,13377285.972399998456240,4292945.442100003361702,2754.000000000000000
2755,10,13377161.992699999362230,4292777.634199999272823,2755.000000000000000
2756,10,13377336.966899998486042,4292654.923000000417233,2756.000000000000000
2757,10,13377329.525199998170137,4292734.030799999833107,2757.000000000000000
2758,10,13377313.221700001507998,4292735.170000001788139,2758.000000000000000
2759,10,13377293.361999999731779,4292746.454499997198582,2759.000000000000000
2760,10,13377322.337900001555681,4292575.117799997329712,2760.000000000000000
2761,10,13377161.422800000756979,4292840.808799996972084,2761.000000000000000
2762,10,13377248.145500000566244,4292599.211499996483326,2762.000000000000000
2763,10,13377258.180199999362230,4292676.180100001394749,2763.000000000000000
2764,10,13377189.699099998921156,4292937.642499998211861,2764.000000000000000
2765,10,13377200.420200001448393,4292942.477700002491474,2765.000000000000000
2766,10,13377157.941500000655651,4292789.196800000965595,2766.000000000000000
2767,10,13377216.286800000816584,4292792.654200002551079,2767.000000000000000
2768,10,13377258.721599999815226,4292643.093299999833107,2768.000000000000000
2769,10,13377307.560100000351667,4292563.269500002264977,2769.000000000000000
2770,10,13377227.439100001007318,4292955.695000000298023,2770.000000000000000
2771,10,13377342.486299999058247,4292719.246699996292591,2771.000000000000000
2772,10,13377275.787399999797344,4292872.620899997651577,2772.000000000000000
2773,10,13377376.629500001668930,4292575.391000002622604,2773.000000000000000
2774,10,13377302.346799999475479,4292766.031499996781349,2774.000000000000000
2775,10,13377334.205600000917912,4292929.336599998176098,2775.000000000000000
2776,10,13377174.235199999064207,4292709.046499997377396,2776.000000000000000
2777,10,13377125.509199999272823,4292882.976800002157688,2777.000000000000000
2778,10,13377282.504399999976158,4292803.348800003528595,2778.000000000000000
2779,10,13377295.282299999147654,4292530.124300003051758,2779.000000000000000
2780,10,13377241.368200000375509,4292832.282099999487400,2780.000000000000000
2781,10,13377220.558100000023842,4292914.079000003635883,2781.000000000000000
2782,10,13377116.413499999791384,4292764.210100002586842,2782.000000000000000
2783,10,13377196.303599998354912,4292697.104900002479553,2783.000000000000000
2784,10,13377357.411899998784065,4292906.689699999988079,2784.000000000000000
2785,10,13377175.069800000637770,4292805.980400003492832,2785.000000000000000
2786,10,13377239.091600000858307,4292878.180100001394749,2786.000000000000000
2787,10,13377269.467599999159575,4292597.488399997353554,2787.000000000000000
2788,10,13377081.796100001782179,4292834.472999997437000,2788.000000000000000
2789,10,13377342.586800001561642,4292889.976599998772144,2789.000000000000000
2790,10,13377145.832299999892712,4292889.047600001096725,2790.000000000000000
2791,10,13377331.904599998146296,4292881.961900003254414,2791.000000000000000
2792,10,13377259.763500001281500,4292576.898999996483326,2792.000000000000000
2793,10,13377132.720400001853704,4292822.372199997305870,2793.000000000000000
2794,10,13377325.241399999707937,4292949.197999998927116,2794.000000000000000
2795,10,13377280.293999999761581,4292725.099200002849102,2795.000000000000000
2796,10,13377269.026900000870228,4292793.610399998724461,2796.000000000000000
2797,10,13377226.807999998331070,4292675.125600002706051,2797.000000000000000
2798,10,13377279.589800000190735,4292983.421499997377396,2798.000000000000000
2799,10,13377124.689300000667572,4292785.041699998080730,2799.000000000000000
2800,10,13377179.789599999785423,4292760.512599997222424,2800.000000000000000
2801,10,13377269.607599999755621,4292617.626000002026558,2801.000000000000000
2802,10,13377220.041700001806021,4292621.716200001537800,2802.000000000000000
2803,10,13377203.612100001424551,4292744.816500000655651,2803.000000000000000
2804,10,13377099.875500001013279,4292804.911600001156330,2804.000000000000000
2805,10,13377075.030400000512600,4292818.897299997508526,2805.000000000000000
2806,10,13377263.958500001579523,4292699.730899997055531,2806.000000000000000
2807,10,13377169.681000001728535,4292834.619300000369549,2807.000000000000000
2808,10,13377166.466499999165535,4292922.464000001549721,2808.000000000000000
2809,10,13377130.976399999111891,4292768.435999996960163,2809.000000000000000
2810,10,13377084.883799999952316,4292845.196699999272823,2810.000000000000000
2811,10,13377304.667500000447035,4292647.192800000309944,2811.000000000000000
2812,10,13377285.009300000965595,4292681.081500001251698,2812.000000000000000
2813,10,13377240.526900000870228,4292698.241300001740456,2813.000000000000000
2814,10,13377382.695799998939037,4292553.489699997007847,2814.000000000000000
2815,10,13377359.463399998843670,4292614.266199998557568,2815.000000000000000
2816,10,13377270.671599999070168,4292630.952100001275539,2816.000000000000000
2817,10,13377291.313099998980761,4292998.201999999582767,2817.000000000000000
2818,10,13377309.690699998289347,4292972.591700002551079,2818.000000000000000
2819,10,13377215.087200000882149,4292748.365199998021126,2819.000000000000000
2820,10,13377372.615499999374151,4292612.336599998176098,2820.000000000000000
2821,10,13377111.418299999088049,4292839.902500003576279,2821.000000000000000
2822,10,13377069.568799998611212,4292832.022299997508526,2822.000000000000000
2823,10,13377279.963100001215935,4292551.885200001299381,2823.000000000000000
2824,10,13377280.281599998474121,4292959.234899997711182,2824.000000000000000
2825,10,13377153.639800000935793,4292740.494900003075600,2825.000000000000000
2826,10,13377207.185899998992682,4292874.771300002932549,2826.000000000000000
2827,10,13377286.993400000035763,4292891.833099998533726,2827.000000000000000
2828,10,13377258.407000001519918,4292802.361199997365475,2828.000000000000000
2829,10,13377266.241500001400709,4292866.776500001549721,2829.000000000000000
2830,10,13377161.887899998575449,4292891.065700002014637,2830.000000000000000
2831,10,13377247.635800000280142,4292735.272900000214577,2831.000000000000000
2832,10,13377274.911600001156330,4292910.739200003445148,2832.000000000000000
2833,10,13377348.275100000202656,4292616.822800002992153,2833.000000000000000
2834,10,13377186.181099999696016,4292706.529500000178814,2834.000000000000000
2835,10,13377154.818399999290705,4292877.882500000298023,2835.000000000000000
2836,10,13377280.878199998289347,4292633.751100003719330,2836.000000000000000
2837,10,13377366.714699998497963,4292583.721100002527237,2837.000000000000000
2838,10,13377250.560800001025200,4292944.419100001454353,2838.000000000000000
2839,10,13377384.677099999040365,4292596.793499998748302,2839.000000000000000
2840,10,13377193.280999999493361,4292744.831600002944469,2840.000000000000000
2841,10,13377106.898400001227856,4292774.270300000905991,2841.000000000000000
2842,10,13377242.614500001072884,4292746.615999996662140,2842.000000000000000
2843,10,13377230.227200001478195,4292917.844999998807907,2843.000000000000000
2844,10,13377260.381400000303984,4292628.267099998891354,2844.000000000000000
2845,10,13377329.175799999386072,4292566.272399999201298,2845.000000000000000
2846,10,13377340.221700001507998,4292913.522100001573563,2846.000000000000000
2847,10,13377175.113800000399351,4292916.917000003159046,2847.000000000000000
2848,10,13377135.456500001251698,4292812.292499996721745,2848.000000000000000
2849,10,13377161.348400000482798,4292850.856100000441074,2849.000000000000000
2850,10,13377155.201499998569489,4292832.737000003457069,2850.000000000000000
2851,10,13377299.556499999016523,4292870.544600002467632,2851.000000000000000
2852,10,13377242.451000001281500,4292770.785499997437000,2852.000000000000000
2853,10,13377088.649500001221895,4292798.879600003361702,2853.000000000000000
2854,10,13377249.160999998450279,4292932.203400000929832,2854.000000000000000
2855,10,13377248.351399999111891,4292843.932400003075600,2855.000000000000000
2856,10,13377365.287999998778105,4292542.004299998283386,2856.000000000000000
2857,10,13377289.729600001126528,4292771.613399997353554,2857.000000000000000
2858,10,13377186.003699999302626,4292770.445600003004074,2858.000000000000000
2859,10,13377155.035300001502037,4292914.046599999070168,2859.000000000000000
2860,10,13377131.773099999874830,4292845.296300001442432,2860.000000000000000
2861,10,13377203.651799999177456,4292732.236900001764297,2861.000000000000000
2862,10,13377259.743700001388788,4292733.609999999403954,2862.000000000000000
2863,10,13377276.749800000339746,4292812.428599998354912,2863.000000000000000
2864,10,13377333.579900000244379,4292905.847400002181530,2864.000000000000000
2865,10,13377290.478100001811981,4292658.726300001144409,2865.000000000000000
2866,10,13377142.322700001299381,4292738.582099996507168,2866.000000000000000
2867,10,13377265.214800000190735,4292880.071699999272823,2867.000000000000000
2868,10,13377192.253699999302626,4292840.438500002026558,2868.000000000000000
2869,10,13377271.047200001776218,4292847.305600002408028,2869.000000000000000
2870,10,13377229.251899998635054,4292716.098999999463558,2870.000000000000000
2871,10,13377292.538499999791384,4292648.563100002706051,2871.000000000000000
2872,10,13377146.982599999755621,4292719.288300000131130,2872.000000000000000
2873,10,13377212.049499999731779,4292828.707099996507168,2873.000000000000000
2874,10,13377231.567699998617172,4292684.402099996805191,2874.000000000000000
2875,10,13377094.144600000232458,4292870.811499997973442,2875.000000000000000
2876,10,13377355.993099998682737,4292532.367200002074242,2876.000000000000000
2877,10,13377159.945799998939037,4292767.818499997258186,2877.000000000000000
2878,10,13377228.236000001430511,4292665.135999999940395,2878.000000000000000
2879,10,13377270.762099999934435,4292925.031099997460842,2879.000000000000000
2880,10,13377110.965399999171495,4292882.575999997556210,2880.000000000000000
2881,10,13377293.478999998420477,4292760.789800003170967,2881.000000000000000
2882,10,13377253.040800001472235,4292813.663400001823902,2882.000000000000000
2883,10,13377056.274500001221895,4292842.174900002777576,2883.000000000000000
2884,10,13377298.939599998295307,4292571.475599996745586,2884.000000000000000
2885,10,13377324.166700001806021,4292507.699299998581409,2885.000000000000000
2886,10,13377293.601799998432398,4292926.345700003206730,2886.000000000000000
2887,10,13377081.898099999874830,4292807.662699997425079,2887.000000000000000
2888,10,13377200.329100001603365,4292916.848200000822544,2888.000000000000000
2889,10,13377292.860399998724461,4292721.263199999928474,2889.000000000000000
2890,10,13377264.896699998527765,4292748.345100000500679,2890.000000000000000
2891,10,13377095.518800001591444,4292836.880099996924400,2891.000000000000000
2892,10,13377218.757500000298023,4292928.866800002753735,2892.000000000000000
2893,10,13377230.193799998611212,4292856.866200000047684,2893.000000000000000
2894,10,13377279.746199999004602,4292740.766699999570847,2894.000000000000000
2895,10,13377214.522999998182058,4292640.647299997508526,2895.000000000000000
2896,10,13377277.716699998825788,4293003.594800002872944,2896.000000000000000
2897,10,13377213.724899999797344,4292763.688100002706051,2897.000000000000000
2898,10,13377250.236999999731779,4292965.031199999153614,2898.000000000000000
2899,10,13377311.495499998331070,4292770.545699998736382,2899.000000000000000
2900,10,13377141.170600000768900,4292785.059699997305870,2900.000000000000000
2901,10,13377222.409400001168251,4292689.283600002527237,2901.000000000000000
2902,10,13377374.224700000137091,4292593.145400002598763,2902.000000000000000
2903,10,13377176.643599998205900,4292697.729400001466274,2903.000000000000000
2904,10,13377280.391499999910593,4292703.507100000977516,2904.000000000000000
2905,10,13377199.348600000143051,4292906.847300000488758,2905.000000000000000
2906,10,13377151.880300000309944,4292846.432300001382828,2906.000000000000000
2907,10,13377339.417100001126528,4292587.344800002872944,2907.000000000000000
2908,10,13377154.638399999588728,4292903.532499998807907,2908.000000000000000
2909,10,13377317.438400000333786,4292615.975400000810623,2909.000000000000000
2910,10,13377236.873700000345707,4292600.668499998748302,2910.000000000000000
2911,10,13377255.373100001364946,4292586.462700001895428,2911.000000000000000
2912,10,13377270.159899998456240,4292571.180900000035763,2912.000000000000000
2913,10,13377352.602699998766184,4292896.684000000357628,2913.000000000000000
2914,10,13377233.063700001686811,4292824.395700000226498,2914.000000000000000
2915,10,13377148.750999998301268,4292796.761500000953674,2915.000000000000000
2916,10,13377255.686599999666214,4292984.300800003111362,2916.000000000000000
2917,10,13377316.728500001132488,4292931.128100000321865,2917.000000000000000
2918,10,13377291.835599999874830,4292586.514300003647804,2918.000000000000000
2919,10,13377342.648400001227856,4292552.298299998044968,2919.000000000000000
